listing_id,brand,model,year,city,fuel_type,transmission,owner_number,km_driven,health_score,listing_price,is_promoted,conversion_target,ml_score,promotion_level
LID00744,Mahindra,XUV300,2018,Hyderabad,Petrol,Automatic,First,51294,0.71,782892,0,1,0.7061,Plus
LID00745,Toyota,Glanza,2015,Kolkata,Diesel,Automatic,Third,49955,0.395,305845,1,0,0.4615,Standard
LID00746,Tata,Harrier,2015,Jaipur,Diesel,Manual,Second,50248,0.5,207828,0,0,0.4611,Standard
LID00747,Honda,CR-V,2018,Delhi,Diesel,Manual,Third,73312,0.559,386533,0,0,0.5508,Plus
LID00748,Tata,Harrier,2019,Pune,Petrol,Manual,First,62671,0.661,214133,0,0,0.6061,Standard
LID00749,Hyundai,i20,2018,Hyderabad,CNG,Manual,First,60597,0.742,412956,1,0,0.705,Standard
LID00750,Tata,Tiago,2022,Ahmedabad,Diesel,Manual,First,72818,0.863,705028,1,1,0.9885,Plus
LID00751,Hyundai,Creta,2016,Pune,Diesel,Manual,Second,61958,0.468,226200,0,1,0.6625,Standard
LID00752,Tata,Harrier,2023,Bengaluru,Diesel,Manual,First,82184,0.833,380651,0,0,0.7197,Plus
LID00753,Hyundai,Verna,2020,Hyderabad,Diesel,Automatic,Second,41033,0.605,381373,1,1,0.8844,Plus
LID00754,Toyota,Glanza,2016,Mumbai,Diesel,Automatic,First,28154,0.674,699825,1,1,0.7602,Plus
LID00755,Ford,Endeavour,2019,Bengaluru,Petrol,Manual,First,27680,0.761,630891,0,1,0.7497,Plus
LID00756,Toyota,Urban Cruiser,2021,Mumbai,Petrol,Manual,First,31004,0.804,1345382,1,1,0.8718,Premium
LID00757,Maruti,Swift,2021,Mumbai,Petrol,Manual,First,31685,0.853,548238,0,0,0.6733,Plus
LID00758,Maruti,Swift,2013,Delhi,Petrol,Manual,Second,79055,0.362,144505,1,1,0.6623,Standard
LID00759,Volkswagen,Taigun,2023,Chennai,Petrol,Manual,Second,27702,0.808,2337119,0,0,0.6879,Premium
LID00760,Maruti,Vitara Brezza,2017,Pune,Petrol,Manual,First,104097,0.487,145438,1,0,0.5923,Standard
LID00761,Ford,Aspire,2020,Kolkata,Petrol,Automatic,First,38563,0.726,532737,0,0,0.6672,Standard
LID00762,Mahindra,XUV300,2019,Mumbai,Hybrid,Manual,Second,70517,0.562,917263,0,1,0.751,Plus
LID00763,Maruti,Baleno,2023,Delhi,Diesel,Manual,First,129261,0.743,357940,0,0,0.701,Standard
LID00764,Honda,City,2018,Pune,Diesel,Manual,First,22070,0.797,603237,0,0,0.5949,Plus
LID00765,Hyundai,Venue,2017,Kolkata,Electric,Manual,First,98745,0.481,323767,0,0,0.3907,Standard
LID00766,Honda,Jazz,2013,Bengaluru,CNG,Automatic,First,30176,0.594,320497,1,1,0.8131,Plus
LID00767,Hyundai,i20,2022,Hyderabad,Diesel,Automatic,First,107151,0.711,568339,1,1,0.959,Plus
LID00768,Mahindra,XUV700,2013,Bengaluru,Petrol,Automatic,Third,23228,0.332,424194,1,1,0.6936,Standard
LID00769,Volkswagen,Polo,2013,Bengaluru,Diesel,Automatic,Second,18145,0.418,311602,0,0,0.385,Standard
LID00770,Maruti,Baleno,2021,Mumbai,Diesel,Automatic,First,15631,0.862,339276,0,0,0.7019,Plus
LID00771,Kia,Sonet,2015,Bengaluru,Petrol,Automatic,First,19247,0.743,589690,0,0,0.568,Plus
LID00772,Maruti,WagonR,2014,Hyderabad,Diesel,Manual,Second,21026,0.496,147871,0,0,0.4435,Standard
LID00773,Tata,Safari,2018,Pune,Petrol,Automatic,Third,40227,0.415,317534,0,0,0.5409,Standard
LID00774,Honda,City,2018,Hyderabad,Petrol,Automatic,First,23063,0.722,461612,1,1,0.8941,Plus
LID00775,Tata,Tigor,2021,Delhi,Petrol,Manual,Second,12301,0.757,519925,1,1,0.9324,Plus
LID00776,Mahindra,XUV700,2019,Mumbai,Petrol,Automatic,Second,55903,0.566,625619,0,0,0.5173,Plus
LID00777,Maruti,WagonR,2017,Pune,Petrol,Manual,First,147343,0.455,287594,0,0,0.4429,Standard
LID00778,Hyundai,i20,2019,Hyderabad,Petrol,Automatic,First,130512,0.559,474660,0,0,0.5735,Standard
LID00779,Kia,Sonet,2019,Bengaluru,Petrol,Manual,Second,46026,0.569,473903,0,1,0.7062,Plus
LID00780,Hyundai,Verna,2012,Hyderabad,Diesel,Manual,First,45157,0.387,162906,0,0,0.4203,Standard
LID00781,Honda,City,2014,Bengaluru,Electric,Automatic,Third,56719,0.283,195338,0,0,0.2946,Standard
LID00782,Ford,Aspire,2013,Pune,Petrol,Automatic,Third,93846,0.129,131875,1,0,0.3546,Standard
LID00783,Tata,Safari,2011,Pune,Petrol,Automatic,First,44569,0.402,121928,0,0,0.3203,Standard
LID00784,Mahindra,Thar,2020,Bengaluru,Petrol,Manual,First,64969,0.741,1183755,0,0,0.5736,Plus
LID00785,Hyundai,Verna,2020,Mumbai,Diesel,Manual,Second,28352,0.703,544807,1,0,0.7016,Plus
LID00786,Maruti,Ciaz,2017,Delhi,Petrol,Automatic,First,42760,0.67,178383,0,1,0.76,Standard
LID00787,Tata,Tiago,2016,Kolkata,Petrol,Manual,First,50137,0.634,222311,0,0,0.5254,Standard
LID00788,Hyundai,Creta,2020,Hyderabad,Diesel,Automatic,Third,56011,0.526,561778,0,0,0.548,Plus
LID00789,Honda,Jazz,2013,Kolkata,Petrol,Automatic,Second,18189,0.392,291450,0,0,0.3321,Standard
LID00790,Hyundai,Creta,2015,Hyderabad,Petrol,Automatic,Third,66404,0.427,231255,0,1,0.5916,Standard
LID00791,Hyundai,Verna,2016,Delhi,Petrol,Automatic,Third,73381,0.362,158291,0,1,0.6304,Standard
LID00792,Honda,CR-V,2021,Bengaluru,Electric,Manual,Third,27446,0.605,891558,1,1,0.8328,Plus
LID00793,Maruti,Vitara Brezza,2017,Bengaluru,CNG,Automatic,First,110688,0.588,125098,1,0,0.5875,Standard
LID00794,Honda,CR-V,2015,Hyderabad,Diesel,Manual,First,103152,0.434,365371,0,1,0.6155,Standard
LID00795,Maruti,Vitara Brezza,2014,Delhi,Diesel,Manual,Second,53135,0.381,176981,1,0,0.5033,Standard
LID00796,Maruti,WagonR,2019,Hyderabad,Petrol,Manual,First,54277,0.645,373229,0,1,0.7552,Standard
LID00797,Tata,Tiago,2019,Kolkata,Diesel,Automatic,Third,62645,0.421,194866,1,0,0.5972,Standard
LID00798,Honda,Jazz,2017,Bengaluru,CNG,Manual,Second,89349,0.438,452263,1,0,0.5341,Standard
LID00799,BMW,X1,2020,Mumbai,CNG,Manual,Second,31773,0.613,3256124,1,1,0.7996,Premium
LID00800,Kia,Sonet,2017,Pune,CNG,Automatic,Second,161914,0.36,608358,1,1,0.8034,Standard
LID00801,Honda,City,2020,Mumbai,Petrol,Manual,First,86097,0.607,819672,1,0,0.6445,Plus
LID00802,Tata,Harrier,2014,Bengaluru,Diesel,Automatic,Third,19949,0.437,133210,0,1,0.6082,Standard
LID00803,Mahindra,Bolero,2015,Delhi,Petrol,Manual,First,15606,0.581,647263,1,1,0.7706,Standard
LID00804,Maruti,Swift,2018,Delhi,Diesel,Manual,First,78781,0.618,151954,0,0,0.518,Standard
LID00805,Hyundai,Verna,2022,Pune,Petrol,Manual,Second,54036,0.679,582463,1,0,0.7034,Plus
LID00806,Tata,Tigor,2020,Mumbai,Diesel,Automatic,First,20824,0.802,267917,0,1,0.8918,Standard
LID00807,Maruti,WagonR,2020,Mumbai,Electric,Manual,Second,86894,0.647,407462,0,1,0.8256,Standard
LID00808,Tata,Safari,2018,Mumbai,Petrol,Automatic,Second,21872,0.593,350998,1,1,0.7957,Standard
LID00809,Maruti,Vitara Brezza,2023,Hyderabad,Hybrid,Manual,First,49273,0.878,605837,1,1,1.0,Plus
LID00810,Maruti,Baleno,2018,Mumbai,Petrol,Automatic,Second,30851,0.592,320690,0,0,0.565,Plus
LID00811,Maruti,Swift,2013,Mumbai,Diesel,Manual,Second,100831,0.272,171384,0,0,0.3966,Standard
LID00812,Hyundai,Venue,2011,Chennai,Petrol,Manual,First,124142,0.248,100000,0,0,0.2771,Standard
LID00813,Maruti,Ciaz,2018,Mumbai,Diesel,Automatic,First,57443,0.643,368031,0,0,0.5652,Plus
LID00814,Honda,Amaze,2017,Chennai,Diesel,Manual,Third,51189,0.475,461709,0,0,0.5,Standard
LID00815,Tata,Safari,2019,Bengaluru,Petrol,Automatic,Second,34450,0.663,491769,0,0,0.6254,Standard
LID00816,Maruti,Swift,2018,Bengaluru,Diesel,Automatic,Third,108024,0.353,203659,0,0,0.4289,Standard
LID00817,Hyundai,i20,2019,Bengaluru,Electric,Automatic,First,41073,0.72,468398,0,1,0.818,Plus
LID00818,Hyundai,i20,2013,Ahmedabad,Diesel,Automatic,First,49978,0.551,133009,1,0,0.5151,Standard
LID00819,Maruti,WagonR,2016,Hyderabad,Diesel,Manual,Third,49865,0.401,149542,1,0,0.5599,Standard
LID00820,Hyundai,Verna,2023,Delhi,Petrol,Manual,First,13582,0.926,626042,0,1,1.0,Premium
LID00821,Honda,Amaze,2020,Jaipur,Hybrid,Manual,First,30828,0.735,808400,0,0,0.6376,Plus
LID00822,Hyundai,Verna,2015,Kolkata,CNG,Manual,Second,144507,0.205,238474,0,0,0.2845,Standard
LID00823,Hyundai,Creta,2022,Mumbai,Petrol,Manual,Second,15311,0.854,502211,0,1,0.9727,Premium
LID00824,Tata,Tigor,2014,Kolkata,Diesel,Manual,Second,14480,0.431,136638,0,0,0.434,Standard
LID00825,Tata,Safari,2020,Ahmedabad,Petrol,Manual,First,87421,0.65,366448,1,0,0.6467,Standard
LID00826,Maruti,Ciaz,2022,Chennai,Petrol,Manual,Second,59424,0.679,517483,1,0,0.6459,Plus
LID00827,Kia,Sonet,2015,Delhi,Electric,Automatic,Second,40974,0.46,524899,0,0,0.4293,Standard
LID00828,Honda,Amaze,2017,Mumbai,Diesel,Automatic,First,111617,0.521,508311,1,1,0.8161,Standard
LID00829,Hyundai,Creta,2017,Chennai,CNG,Automatic,First,35455,0.582,313891,1,1,0.766,Standard
LID00830,Tata,Tiago,2021,Pune,CNG,Automatic,Second,36830,0.661,563792,0,1,0.7686,Standard
LID00831,Maruti,Baleno,2018,Bengaluru,Petrol,Automatic,Second,64864,0.59,334214,0,0,0.4789,Plus
LID00832,Hyundai,Tucson,2015,Hyderabad,Diesel,Manual,First,37275,0.63,180634,1,1,0.8212,Standard
LID00833,Maruti,WagonR,2010,Bengaluru,CNG,Manual,Second,78825,0.146,100000,0,0,0.2608,Standard
LID00834,Maruti,WagonR,2014,Delhi,Petrol,Manual,First,72792,0.432,179657,0,1,0.6661,Standard
LID00835,Mahindra,Scorpio,2015,Ahmedabad,Hybrid,Manual,Second,49829,0.408,706899,1,1,0.7315,Standard
LID00836,Maruti,Baleno,2017,Bengaluru,Electric,Automatic,Second,60253,0.47,316318,1,1,0.7376,Standard
LID00837,Tata,Safari,2021,Kolkata,Electric,Manual,Second,65354,0.742,356218,0,1,0.8183,Standard
LID00838,Honda,WR-V,2020,Chennai,Petrol,Automatic,Second,72145,0.623,689739,1,1,0.8797,Plus
LID00839,Tata,Nexon,2022,Hyderabad,Diesel,Automatic,First,25886,0.78,539818,1,0,0.7821,Plus
LID00840,Volkswagen,Taigun,2018,Jaipur,Petrol,Manual,Second,44094,0.494,1095035,1,0,0.5647,Standard
LID00841,Mercedes,E-Class,2020,Mumbai,Petrol,Manual,Second,55317,0.688,5333382,0,0,0.4855,Plus
LID00842,Tata,Tiago,2020,Mumbai,Electric,Automatic,Third,28634,0.656,421755,1,1,0.8449,Standard
LID00843,Tata,Tiago,2013,Bengaluru,Diesel,Manual,Second,38350,0.411,100000,0,0,0.4197,Standard
LID00844,Kia,Sonet,2016,Delhi,Petrol,Manual,First,33562,0.655,360509,0,0,0.4811,Standard
LID00845,Kia,Sonet,2015,Kolkata,Petrol,Manual,Second,100467,0.342,347141,1,0,0.5388,Standard
LID00846,Toyota,Fortuner,2021,Chennai,Petrol,Manual,First,41441,0.773,924435,1,0,0.7305,Premium
LID00847,Hyundai,Tucson,2011,Chennai,Diesel,Automatic,Second,37826,0.415,100000,0,0,0.3512,Standard
LID00848,Maruti,Ciaz,2014,Delhi,CNG,Automatic,Second,49963,0.424,183703,1,0,0.4764,Standard
LID00849,Toyota,Fortuner,2019,Bengaluru,Petrol,Automatic,First,21758,0.793,1001639,0,0,0.6088,Premium
LID00850,Hyundai,Verna,2015,Mumbai,Petrol,Automatic,Third,62169,0.302,224407,0,0,0.4178,Standard
LID00851,Maruti,Vitara Brezza,2018,Bengaluru,Diesel,Manual,Second,102910,0.443,199774,0,1,0.7449,Standard
LID00852,Honda,WR-V,2021,Mumbai,Diesel,Manual,First,31384,0.779,620160,0,1,0.8593,Plus
LID00853,Maruti,Ciaz,2022,Bengaluru,Electric,Manual,Second,120551,0.571,497296,0,1,0.7991,Plus
LID00854,Ford,Endeavour,2023,Bengaluru,Petrol,Automatic,First,21930,0.9,1169067,0,0,0.7084,Plus
LID00855,Ford,Figo,2017,Mumbai,Petrol,Manual,Third,87881,0.318,456365,0,0,0.4376,Standard
LID00856,Maruti,Vitara Brezza,2023,Hyderabad,Diesel,Automatic,Second,47883,0.779,560714,0,0,0.6653,Standard
LID00857,Maruti,WagonR,2018,Pune,Petrol,Manual,Second,38446,0.619,196946,0,0,0.5769,Standard
LID00858,Hyundai,Verna,2017,Kolkata,CNG,Automatic,First,37343,0.641,359555,1,0,0.6441,Standard
LID00859,Tata,Nexon,2020,Chennai,Petrol,Manual,First,51653,0.733,243403,0,0,0.6903,Standard
LID00860,Toyota,Innova Crysta,2023,Bengaluru,Diesel,Automatic,Third,43059,0.643,1674713,0,0,0.6177,Premium
LID00861,Tata,Tigor,2023,Ahmedabad,Hybrid,Manual,Second,122983,0.695,638079,0,1,0.873,Standard
LID00862,Hyundai,Tucson,2020,Hyderabad,Diesel,Automatic,Second,30957,0.675,348954,0,0,0.5596,Standard
LID00863,Tata,Tiago,2017,Delhi,Petrol,Automatic,Second,25360,0.558,344244,0,1,0.7731,Standard
LID00864,Mercedes,C-Class,2020,Bengaluru,Diesel,Automatic,Second,42932,0.628,5278111,0,1,0.7192,Premium
LID00865,Maruti,Ciaz,2021,Jaipur,Petrol,Manual,Second,50138,0.684,407809,0,1,0.8011,Standard
LID00866,Honda,City,2020,Chennai,Diesel,Manual,First,42344,0.77,935605,1,1,0.8283,Plus
LID00867,Hyundai,Tucson,2021,Mumbai,Petrol,Automatic,First,57992,0.666,384875,0,1,0.7856,Plus
LID00868,Toyota,Innova Crysta,2013,Kolkata,Petrol,Automatic,Third,99808,0.117,269769,0,0,0.345,Standard
LID00869,Tata,Tiago,2022,Pune,Diesel,Manual,Second,22897,0.884,732251,0,1,0.9174,Plus
LID00870,Kia,Carnival,2014,Delhi,CNG,Automatic,First,23530,0.624,398083,1,1,0.7612,Plus
LID00871,Tata,Tigor,2018,Chennai,Petrol,Manual,First,16082,0.657,336682,0,1,0.7903,Standard
LID00872,Toyota,Glanza,2018,Bengaluru,Petrol,Automatic,First,66217,0.628,576614,0,0,0.5542,Plus
LID00873,Hyundai,Tucson,2019,Kolkata,Diesel,Manual,Second,32486,0.696,305772,0,0,0.5573,Plus
LID00874,Kia,Carnival,2019,Chennai,Petrol,Manual,First,44003,0.745,543573,1,1,0.9369,Plus
LID00875,Tata,Harrier,2016,Delhi,CNG,Manual,First,143846,0.411,274975,0,1,0.7166,Standard
LID00876,Maruti,Vitara Brezza,2020,Pune,CNG,Automatic,First,101799,0.66,273009,0,0,0.5747,Standard
LID00877,Maruti,WagonR,2018,Ahmedabad,Petrol,Manual,First,69523,0.647,231058,0,0,0.5801,Standard
LID00878,Kia,Carnival,2021,Pune,Petrol,Automatic,Second,21399,0.768,1157023,1,0,0.6298,Plus
LID00879,BMW,5 Series,2017,Mumbai,Petrol,Manual,Second,88243,0.53,2451476,1,1,0.7381,Premium
LID00880,Maruti,Vitara Brezza,2017,Ahmedabad,Diesel,Automatic,First,66731,0.664,264440,0,0,0.4802,Standard
LID00881,Tata,Nexon,2018,Bengaluru,CNG,Automatic,First,65863,0.579,307729,0,0,0.539,Standard
LID00882,Mahindra,XUV700,2018,Mumbai,Petrol,Manual,First,16026,0.779,548060,1,0,0.7086,Plus
LID00883,Tata,Nexon,2021,Mumbai,Petrol,Manual,Third,91630,0.494,406224,0,1,0.7739,Plus
LID00884,Honda,City,2018,Mumbai,Petrol,Manual,First,61335,0.71,386639,0,0,0.6019,Plus
LID00885,Toyota,Glanza,2017,Hyderabad,Petrol,Manual,Second,32069,0.619,692378,1,0,0.5921,Plus
LID00886,Tata,Nexon,2011,Bengaluru,Diesel,Automatic,First,48410,0.296,100000,0,0,0.3178,Standard
LID00887,Maruti,WagonR,2012,Delhi,Diesel,Automatic,Second,18011,0.419,103280,0,0,0.3883,Standard
LID00888,Toyota,Urban Cruiser,2020,Hyderabad,Petrol,Automatic,Second,60356,0.605,807718,1,1,0.8695,Plus
LID00889,Toyota,Innova Crysta,2015,Jaipur,CNG,Manual,First,81720,0.532,338964,0,0,0.4052,Plus
LID00890,Ford,Aspire,2010,Bengaluru,Petrol,Automatic,Second,31824,0.25,151995,1,0,0.3743,Standard
LID00891,Tata,Harrier,2014,Bengaluru,Electric,Manual,First,42761,0.391,190358,1,1,0.6968,Standard
LID00892,Maruti,Vitara Brezza,2021,Pune,Electric,Manual,First,38443,0.838,549687,1,0,0.7672,Plus
LID00893,Tata,Safari,2016,Delhi,CNG,Manual,First,65113,0.515,198675,1,1,0.7399,Standard
LID00894,Honda,CR-V,2020,Bengaluru,CNG,Automatic,First,24886,0.749,645172,0,0,0.5752,Plus
LID00895,Honda,Jazz,2021,Hyderabad,Petrol,Manual,Second,31248,0.753,543134,0,0,0.6375,Plus
LID00896,Tata,Tiago,2022,Delhi,Petrol,Automatic,Second,50228,0.722,512623,0,1,0.8406,Plus
LID00897,Mahindra,XUV300,2022,Hyderabad,Petrol,Automatic,First,139629,0.684,871089,1,1,0.9555,Plus
LID00898,Toyota,Urban Cruiser,2017,Bengaluru,Diesel,Manual,First,30195,0.648,378484,1,1,0.8167,Plus
LID00899,Tata,Safari,2020,Ahmedabad,Petrol,Manual,Second,53550,0.619,375133,0,1,0.8597,Standard
LID00900,Mahindra,XUV300,2022,Mumbai,Diesel,Manual,First,285284,0.569,995338,0,1,0.7684,Plus
LID00901,Maruti,Ciaz,2017,Ahmedabad,Diesel,Manual,First,26881,0.62,317350,1,0,0.5679,Standard
LID00902,Maruti,Ciaz,2012,Mumbai,Diesel,Manual,First,83829,0.314,100000,0,1,0.5241,Standard
LID00903,Kia,Carnival,2020,Hyderabad,Electric,Manual,Third,80165,0.49,767497,0,0,0.4667,Standard
LID00904,Tata,Safari,2020,Jaipur,Diesel,Automatic,First,48087,0.746,414117,0,0,0.5981,Standard
LID00905,Ford,Figo,2017,Bengaluru,Electric,Automatic,First,42200,0.617,436897,1,1,0.8193,Standard
LID00906,Honda,Jazz,2019,Bengaluru,Petrol,Manual,First,63779,0.697,340552,1,1,0.8326,Plus
LID00907,Honda,Jazz,2022,Chennai,Petrol,Manual,First,62282,0.797,1012654,0,1,0.8997,Plus
LID00908,Maruti,Baleno,2021,Mumbai,Petrol,Automatic,Second,18322,0.736,267845,0,1,0.8472,Standard
LID00909,Maruti,Baleno,2020,Bengaluru,Petrol,Manual,Second,33793,0.663,280383,1,0,0.685,Plus
LID00910,Tata,Tiago,2017,Jaipur,Petrol,Manual,Second,48422,0.574,295911,0,0,0.5423,Standard
LID00911,Kia,Carens,2012,Hyderabad,Diesel,Manual,Second,51062,0.262,161440,0,0,0.3068,Standard
LID00912,Hyundai,Creta,2018,Mumbai,Diesel,Automatic,Second,36644,0.63,236320,0,0,0.6277,Plus
LID00913,Hyundai,Tucson,2015,Mumbai,Electric,Automatic,First,40939,0.493,278156,1,0,0.4429,Standard
LID00914,Maruti,WagonR,2016,Chennai,Petrol,Manual,Second,30560,0.495,141421,1,0,0.5911,Standard
LID00915,Maruti,Ciaz,2021,Jaipur,Hybrid,Automatic,First,87952,0.642,481427,1,0,0.7336,Standard
LID00916,Maruti,Ciaz,2022,Bengaluru,Diesel,Automatic,Third,32852,0.752,330626,0,0,0.7449,Plus
LID00917,Maruti,Ciaz,2015,Pune,Petrol,Manual,First,13111,0.57,120607,0,0,0.4808,Standard
LID00918,Mahindra,XUV300,2019,Delhi,Electric,Automatic,First,18761,0.667,1145630,1,0,0.6371,Plus
LID00919,Hyundai,Venue,2013,Mumbai,Petrol,Automatic,Second,56298,0.325,156202,1,0,0.4659,Standard
LID00920,Toyota,Glanza,2017,Bengaluru,Diesel,Manual,First,35560,0.665,719376,0,0,0.4837,Plus
LID00921,Volkswagen,Polo,2013,Mumbai,Petrol,Manual,Second,24381,0.413,572846,1,0,0.4662,Standard
LID00922,Hyundai,Creta,2013,Hyderabad,Petrol,Manual,Second,32470,0.473,112884,1,0,0.4772,Standard
LID00923,Honda,CR-V,2018,Pune,Diesel,Manual,First,140162,0.478,553689,0,0,0.4956,Standard
LID00924,Mahindra,XUV700,2020,Delhi,CNG,Automatic,First,14480,0.745,1128381,0,0,0.6144,Plus
LID00925,Maruti,Baleno,2018,Hyderabad,CNG,Automatic,Second,41266,0.655,203759,0,0,0.5308,Standard
LID00926,Tata,Tiago,2021,Mumbai,Petrol,Automatic,First,106428,0.603,504716,0,0,0.6409,Plus
LID00927,Mahindra,Thar,2012,Bengaluru,Petrol,Automatic,First,89856,0.274,219061,0,0,0.2772,Standard
LID00928,Tata,Tiago,2010,Mumbai,Diesel,Automatic,First,73253,0.35,100000,1,0,0.361,Standard
LID00929,Hyundai,Verna,2022,Delhi,Petrol,Automatic,First,55107,0.837,576931,0,0,0.667,Plus
LID00930,BMW,X3,2020,Delhi,Petrol,Manual,Third,25858,0.606,1946668,0,1,0.7983,Premium
LID00931,Maruti,Ciaz,2021,Chennai,Hybrid,Manual,Third,69428,0.587,541414,0,1,0.713,Plus
LID00932,Ford,Figo,2019,Mumbai,CNG,Manual,Second,27925,0.701,393299,0,0,0.5713,Standard
LID00933,Tata,Harrier,2021,Pune,Diesel,Manual,First,51898,0.819,308562,0,0,0.7199,Plus
LID00934,Toyota,Fortuner,2021,Mumbai,Petrol,Manual,First,48870,0.802,916904,0,0,0.6494,Premium
LID00935,Tata,Tigor,2019,Bengaluru,Petrol,Manual,First,117643,0.632,331701,0,0,0.5303,Standard
LID00936,Maruti,Swift,2021,Hyderabad,Petrol,Automatic,Second,120041,0.593,226202,0,1,0.7822,Standard
LID00937,Maruti,Ciaz,2020,Chennai,Diesel,Manual,Second,38395,0.733,226217,0,0,0.6103,Standard
LID00938,Maruti,Ciaz,2019,Pune,Petrol,Manual,First,19094,0.715,353141,1,1,0.8554,Standard
LID00939,Hyundai,i20,2022,Chennai,Electric,Manual,First,64632,0.715,889959,0,1,0.8759,Plus
LID00940,Kia,Carnival,2019,Mumbai,CNG,Manual,First,59698,0.733,730034,1,1,0.8369,Plus
LID00941,Hyundai,i20,2019,Mumbai,CNG,Manual,First,88470,0.71,240887,0,0,0.631,Standard
LID00942,Mercedes,E-Class,2019,Hyderabad,Petrol,Manual,First,101062,0.551,4351641,0,1,0.6345,Plus
LID00943,Mahindra,XUV700,2019,Hyderabad,Petrol,Manual,First,68544,0.655,711458,0,0,0.5511,Plus
LID00944,Maruti,Swift,2019,Hyderabad,Petrol,Manual,Second,35513,0.711,322130,1,0,0.7177,Standard
LID00945,Maruti,Swift,2021,Ahmedabad,Diesel,Manual,Second,110269,0.704,499139,0,1,0.8303,Standard
LID00946,Kia,Seltos,2018,Hyderabad,Electric,Manual,First,72095,0.628,495480,1,1,0.8993,Plus
LID00947,Ford,EcoSport,2016,Hyderabad,Petrol,Automatic,Second,47745,0.559,296884,1,1,0.7782,Standard
LID00948,Tata,Tigor,2011,Hyderabad,Hybrid,Manual,First,27600,0.384,113139,1,1,0.6154,Standard
LID00949,Maruti,Swift,2020,Delhi,Electric,Manual,Second,43200,0.619,287216,0,0,0.5877,Standard
LID00950,Mahindra,Thar,2017,Chennai,Petrol,Manual,First,32642,0.638,462698,1,1,0.7643,Standard
LID00951,Maruti,WagonR,2015,Kolkata,Diesel,Manual,First,62729,0.541,144640,1,0,0.5389,Standard
LID00952,Honda,Amaze,2017,Bengaluru,Petrol,Automatic,Second,37787,0.598,474012,0,0,0.5369,Plus
LID00953,Tata,Nexon,2011,Pune,Diesel,Manual,Third,54431,0.21,100000,0,0,0.2584,Standard
LID00954,Ford,EcoSport,2019,Bengaluru,Petrol,Automatic,First,60356,0.7,583043,0,0,0.5894,Plus
LID00955,Maruti,Ciaz,2013,Delhi,Diesel,Automatic,First,82323,0.39,168002,1,0,0.3911,Standard
LID00956,Honda,City,2013,Bengaluru,Petrol,Automatic,First,35778,0.434,256961,0,0,0.4258,Standard
LID00957,BMW,3 Series,2020,Mumbai,Diesel,Manual,Second,33839,0.728,4010764,0,0,0.5302,Premium
LID00958,Kia,Seltos,2022,Delhi,Petrol,Automatic,Second,46670,0.796,1420972,1,1,1.0,Premium
LID00959,Maruti,WagonR,2023,Hyderabad,Diesel,Manual,First,79855,0.758,550821,0,1,0.8258,Plus
LID00960,Hyundai,Verna,2016,Mumbai,Hybrid,Automatic,First,202895,0.361,356244,0,0,0.4297,Standard
LID00961,Ford,Endeavour,2017,Pune,Diesel,Manual,First,25116,0.583,273916,1,0,0.6253,Standard
LID00962,Maruti,WagonR,2019,Bengaluru,Petrol,Manual,First,93257,0.548,178696,0,1,0.8164,Standard
LID00963,Honda,Amaze,2022,Bengaluru,CNG,Automatic,Second,24993,0.757,971503,0,0,0.6792,Premium
LID00964,Maruti,WagonR,2017,Bengaluru,Petrol,Automatic,Second,111602,0.499,166024,0,0,0.5514,Standard
LID00965,Honda,Jazz,2014,Delhi,CNG,Automatic,Second,38666,0.422,229040,1,1,0.732,Standard
LID00966,Maruti,Vitara Brezza,2023,Hyderabad,Petrol,Automatic,Second,45737,0.852,403864,1,1,1.0,Plus
LID00967,Maruti,Baleno,2023,Chennai,Diesel,Manual,Second,75470,0.82,601236,1,0,0.8001,Plus
LID00968,Hyundai,Verna,2020,Bengaluru,Petrol,Manual,First,61818,0.784,531195,1,0,0.7577,Plus
LID00969,Maruti,Vitara Brezza,2021,Kolkata,Hybrid,Manual,First,82764,0.836,302708,1,1,0.8409,Plus
LID00970,Honda,Amaze,2020,Mumbai,Petrol,Automatic,Second,26034,0.705,762398,0,0,0.6648,Plus
LID00971,Mercedes,GLE,2016,Delhi,Petrol,Automatic,First,42695,0.544,2872534,0,1,0.682,Plus
LID00972,Hyundai,Creta,2018,Delhi,Petrol,Automatic,Second,34163,0.571,266922,1,0,0.589,Standard
LID00973,Maruti,Swift,2021,Ahmedabad,Petrol,Automatic,First,24626,0.792,264847,1,1,0.9054,Plus
LID00974,Maruti,Baleno,2016,Chennai,Diesel,Manual,First,67922,0.511,214982,0,0,0.4637,Standard
LID00975,Toyota,Glanza,2020,Mumbai,Petrol,Manual,First,30827,0.815,1113326,1,1,0.9264,Premium
LID00976,Tata,Harrier,2022,Delhi,Petrol,Manual,First,107502,0.708,735310,1,1,0.9916,Plus
LID00977,Kia,Sonet,2015,Mumbai,Diesel,Manual,First,286596,0.376,570344,0,0,0.3841,Standard
LID00978,Tata,Harrier,2021,Chennai,Hybrid,Manual,First,47956,0.697,615278,0,1,0.8917,Plus
LID00979,Toyota,Innova Crysta,2017,Mumbai,Petrol,Manual,First,29932,0.596,603823,1,0,0.702,Plus
LID00980,Mahindra,XUV700,2017,Kolkata,Diesel,Automatic,Second,72403,0.425,359536,1,1,0.7438,Standard
